Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
1434,65.66,,Anastasia KELESIDOU,1972-11-28,GRE,1,Chania (GRE),1997-05-31,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,GRE,24.0,1997
1434,65.66,,Ilke WYLUDDA,1969-03-28,GER,1,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,ESP,27.0,1996
1434,65.66,,Jorinde VAN KLINKEN,2000-02-02,NED,1q2,"Hayward Field, Eugene, OR (USA)",2022-07-18,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,USA,22.0,2022
1434,65.66,,Natalya SADOVA,1972-06-15,RUS,2,Ostrava (CZE),2005-06-09,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,CZE,33.0,2005
1434,65.66,,Nicoleta GRASU,1971-09-11,ROU,1,Sydney (AUS),2000-09-13,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,AUS,29.0,2000
1434,65.66,,Ulla LUNDHOLM,1957-01-21,FIN,1,Valkeakoski (FIN),1983-06-02,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,FIN,26.0,1983
1434,65.66,,Natalya SADOVA,1972-06-15,RUS,1,Sochi (RUS),1996-05-25,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,RUS,23.0,1996
1434,65.66,,Ellina ZVEREVA,1960-11-16,BLR,2,Bruxelles (BEL),1996-08-23,1176,discus-throw,throws,female,senior,discus-throw,field,65.66,BEL,35.0,1996
1443,65.64,,Elisabeta NEAMTU,1960-10-10,ROU,1,Bucureşti (ROU),1988-05-14,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,ROU,27.0,1988
1443,65.64,,Svetla BOZHKOVA,1951-03-13,BUL,2,Sofia (BUL),1979-06-30,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,BUL,28.0,1979
1443,65.64,,Mette BERGMANN,1962-11-09,NOR,3,Bruxelles (BEL),1994-08-19,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,BEL,31.0,1994
1443,65.64,,Ellina ZVEREVA,1960-11-16,BLR,1,Rüdlingen (SUI),1997-08-17,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,SUI,36.0,1997
1443,65.64,,Ellina ZVEREVA,1960-11-16,BLR,3,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,USA,35.0,1996
1443,65.64,,Irina KHVAL,1962-05-17,URS,2,Leselidze (URS),1988-05-15,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,URS,26.0,1988
1443,65.64,,Ellina ZVEREVA,1960-11-16,BLR,1,Kraków (POL),1994-06-30,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,POL,33.0,1994
1443,65.64,,Olga CHERNYAVSKAYA,1963-09-17,RUS,1,"Olympiastadion, Berlin (GER)",1993-08-27,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,GER,29.0,1993
1443,65.64,,Galina SAVINKOVA,1953-07-15,URS,3,Karl Marx Stadt (GDR),1987-06-20,1175,discus-throw,throws,female,senior,discus-throw,field,65.64,GDR,33.0,1987
1452,65.63,,Sandra PERKOVIĆ,1990-06-21,CRO,2,"Sports Park Mladost, Zagreb (CRO)",2013-09-03,1175,discus-throw,throws,female,senior,discus-throw,field,65.63,CRO,23.0,2013
1452,65.63,,Natalya SADOVA,1972-06-15,RUS,1,Tula (RUS),2005-07-11,1175,discus-throw,throws,female,senior,discus-throw,field,65.63,RUS,33.0,2005
1452,65.63,,Sandra ELKASEVIĆ,1990-06-21,CRO,1q2,"Stade de France, Paris (FRA)",2024-08-02,1175,discus-throw,throws,female,senior,discus-throw,field,65.63,FRA,34.0,2024
1455,65.62,,Faina MELNIK,1945-06-09,URS,1,Kiev (URS),1976-05-23,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,URS,30.0,1976
1455,65.62,,Yarelis BARRIOS,1983-07-12,CUB,1,"Crystal Palace, London (GBR)",2010-08-13,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,GBR,27.0,2010
1455,65.62,,Tsvetanka KHRISTOVA,1962-03-14,BUL,4,"Olympiastadion, Helsinki (FIN)",1983-08-10,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,FIN,21.0,1983
1455,65.62,,Sandra PERKOVIĆ,1990-06-21,CRO,3q1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-20,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,HUN,33.0,2023
1455,65.62,,Sandra ELKASEVIĆ,1990-06-21,CRO,1q1,"Stadio Olimpico, Roma (ITA)",2024-06-07,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,ITA,33.0,2024
1455,65.62,,Ulla LUNDHOLM,1957-01-21,FIN,1,Lahti (FIN),1983-07-19,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,FIN,26.0,1983
1455,65.62,,Barbara ECHAVARRÍA,1966-08-06,CUB,1,São Paulo (BRA),1994-05-21,1175,discus-throw,throws,female,senior,discus-throw,field,65.62,BRA,27.0,1994
1462,65.61,,Yanfeng LI,1979-05-15,CHN,1f1,Fuzhou (CHN),2012-06-24,1175,discus-throw,throws,female,senior,discus-throw,field,65.61,CHN,33.0,2012
1462,65.61,,Franka DIETZSCH,1968-01-22,GER,1q2,"Népstadion, Budapest (HUN)",1998-08-19,1175,discus-throw,throws,female,senior,discus-throw,field,65.61,HUN,30.0,1998
1464,65.6,,Stefaniya SIMOVA,1963-06-05,BUL,1q2,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,ESP,29.0,1992
1464,65.6,,Sabine ENGEL,1954-04-21,GDR,2,Helsinki (FIN),1977-08-13,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,FIN,23.0,1977
1464,65.6,,Sandra ELKASEVIĆ,1990-06-21,CRO,4,"Egret Stadium, Xiamen (CHN)",2024-04-20,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,CHN,33.0,2024
1464,65.6,,Nicoleta GRASU,1971-09-11,ROU,1,Cluj-Napoca (ROU),1998-05-16,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,ROU,26.0,1998
1464,65.6,,Olga CHERNYAVSKAYA,1963-09-17,RUS,4,Bruxelles (BEL),1994-08-19,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,BEL,30.0,1994
1464,65.6,,Yarelis BARRIOS,1983-07-12,CUB,1,La Habana (CUB),2010-03-19,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,CUB,26.0,2010
1464,65.6,,Gabriele HINZMANN,1947-05-31,GDR,1,Split (CRO),1976-05-02,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,CRO,28.0,1976
1464,65.6,,Nicoleta GRASU,1971-09-11,ROU,1,Zalău (ROU),2007-05-05,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,ROU,35.0,2007
1464,65.6,,Ulla LUNDHOLM,1957-01-21,FIN,1,Kerava (FIN),1984-05-21,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,FIN,27.0,1984
1464,65.6,,Maria Cristina BETANCOURT,1947-12-15,CUB,3,Bucureşti (ROU),1976-05-15,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,ROU,28.0,1976
1464,65.6,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,3,Erfurt (GER),1983-05-29,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,GER,28.0,1983
1464,65.6,,Denia CABALLERO,1990-01-13,CUB,1,La Habana (CUB),2012-03-09,1175,discus-throw,throws,female,senior,discus-throw,field,65.6,CUB,22.0,2012
1476,65.59,,Franka DIETZSCH,1968-01-22,GER,1,Cuxhaven (GER),2006-07-07,1175,discus-throw,throws,female,senior,discus-throw,field,65.59,GER,38.0,2006
1476,65.59,,Xinyue SU,1991-11-08,CHN,1,Neubrandenburg (GER),2016-05-28,1175,discus-throw,throws,female,senior,discus-throw,field,65.59,GER,24.0,2016
1476,65.59,,Dani STEVENS,1988-05-26,AUS,1,Sydney (AUS),2014-03-01,1175,discus-throw,throws,female,senior,discus-throw,field,65.59,AUS,25.0,2014
1476,65.59,,Gia LEWIS-SMALLWOOD,1979-04-01,USA,3,"Stade de France, Paris-St-Denis (FRA)",2014-07-05,1175,discus-throw,throws,female,senior,discus-throw,field,65.59,FRA,35.0,2014
1476,65.59,,Yaimé PÉREZ,1991-05-29,CUB,3,"Suzhou Olympic Sports Centre, Suzhou (CHN)",2024-04-27,1175,discus-throw,throws,female,senior,discus-throw,field,65.59,CHN,32.0,2024
1476,65.59,,Denia CABALLERO,1990-01-13,CUB,2f1,Halle (GER),2017-05-20,1175,discus-throw,throws,female,senior,discus-throw,field,65.59,GER,27.0,2017
1482,65.58,,Svetla MITKOVA-SINIRTAS,1964-06-17,BUL,3,Sofia (BUL),1983-06-11,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,BUL,18.0,1983
1482,65.58,,Sabine ENGEL,1954-04-21,GDR,2,Dresden (GER),1978-08-12,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,GER,24.0,1978
1482,65.58,,Olga CHERNYAVSKAYA,1963-09-17,URS,q,Adler (URS),1989-02-25,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,URS,25.0,1989
1482,65.58,,Maritza MARTEN,1963-08-16,CUB,1,"Indianapolis, IN (USA)",1987-08-10,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,USA,24.0,1987
34,65.58,,Svetla MITKOVA-SINIRTAS,1964-06-17,BUL,3,Sofia (BUL),1983-06-11,1174,discus-throw,throws,female,u20,discus-throw,field,65.58,BUL,18.0,1983
1482,65.58,,Daniela COSTIAN,1965-04-30,ROU,1,Warszawa (POL),1986-06-17,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,POL,21.0,1986
1482,65.58,,Tatyana STEPANOVA,,URS,1,Tula (URS),1982-08-06,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,URS,,1982
1482,65.58,,Yaimé PÉREZ,1991-05-29,CUB,1q2,"Olympic Stadium, London (GBR)",2017-08-11,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,GBR,26.0,2017
1482,65.58,,Kristin PUDENZ,1993-02-09,GER,1,"UNION-Stadion, Schönebeck (GER)",2020-07-24,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,GER,27.0,2020
1482,65.58,,Anastasia KELESIDOU,1972-11-28,GRE,1,Rethymno (GRE),1998-05-30,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,GRE,25.0,1998
1482,65.58,,Mariana LENGYEL,1953-04-14,ROU,2,Bucureşti (ROU),1987-06-13,1174,discus-throw,throws,female,senior,discus-throw,field,65.58,ROU,34.0,1987
1492,65.57,,Valarie ALLMAN,1995-02-23,USA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1174,discus-throw,throws,female,senior,discus-throw,field,65.57,QAT,26.0,2021
1492,65.57,,Natalya SADOVA,1972-06-15,RUS,2,"Stade Louis II, Monaco (MON)",2004-09-19,1174,discus-throw,throws,female,senior,discus-throw,field,65.57,MON,32.0,2004
1492,65.57,,Yaimé PÉREZ,1991-05-29,CUB,1,La Habana (CUB),2017-03-15,1174,discus-throw,throws,female,senior,discus-throw,field,65.57,CUB,25.0,2017
1495,65.56,,Franka DIETZSCH,1968-01-22,GDR,5,Berlin (GER),1988-09-13,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,GER,20.0,1988
1495,65.56,,Ilke WYLUDDA,1969-03-28,GER,2,Villeneuve d'Ascq (FRA),1996-05-25,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,FRA,27.0,1996
1495,65.56,,Franka DIETZSCH,1968-01-22,GER,1,Dessau (GER),1999-07-16,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,GER,31.0,1999
1495,65.56,,Ellina ZVEREVA,1960-11-16,BLR,2,Athina (GRE),2002-06-10,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,GRE,41.0,2002
1495,65.56,,Chunfeng MIN,1969-03-17,CHN,6,"National Stadium, Tokyo (JPN)",1991-08-31,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,JPN,22.0,1991
1495,65.56,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Sports Park Mladost, Zagreb (CRO)",2010-09-01,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,CRO,20.0,2010
1495,65.56,,Dani STEVENS,1988-05-26,AUS,2q2,"Olympic Stadium, London (GBR)",2017-08-11,1174,discus-throw,throws,female,senior,discus-throw,field,65.56,GBR,29.0,2017
1502,65.55,,Nadine MÜLLER,1985-11-21,GER,1,Dessau (GER),2011-06-01,1174,discus-throw,throws,female,senior,discus-throw,field,65.55,GER,25.0,2011
1502,65.55,,Franka DIETZSCH,1968-01-22,GER,1,Dessau (GER),2007-06-01,1174,discus-throw,throws,female,senior,discus-throw,field,65.55,GER,39.0,2007
1502,65.55,,Darya PISHCHALNIKOVA,1985-07-19,RUS,1,"Ullevi Stadium, Göteborg (SWE)",2006-08-10,1174,discus-throw,throws,female,senior,discus-throw,field,65.55,SWE,21.0,2006
1502,65.55,,Věra POSPÍŠILOVÁ-CECHLOVÁ,1978-11-19,CZE,5,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,1174,discus-throw,throws,female,senior,discus-throw,field,65.55,FRA,24.0,2003
1502,65.55,,Maritza MARTEN,1963-08-16,CUB,1,Vigo (ESP),1989-06-30,1174,discus-throw,throws,female,senior,discus-throw,field,65.55,ESP,25.0,1989
1502,65.55,,Jorinde VAN KLINKEN,2000-02-02,NED,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-10,1174,discus-throw,throws,female,senior,discus-throw,field,65.55,USA,23.0,2023
1508,65.54,,Margitta DROESE-PUFE,1952-09-10,GDR,2,Karl Marx Stadt (GDR),1979-08-12,1174,discus-throw,throws,female,senior,discus-throw,field,65.54,GDR,26.0,1979
1508,65.54,,Ellina ZVEREVA,1960-11-16,URS,4,Kiev (URS),1990-07-07,1174,discus-throw,throws,female,senior,discus-throw,field,65.54,URS,29.0,1990
1508,65.54,,Nicoleta GRASU,1971-09-11,ROU,1,Nice (FRA),2001-03-18,1174,discus-throw,throws,female,senior,discus-throw,field,65.54,FRA,29.0,2001
1508,65.54,,Franka DIETZSCH,1968-01-22,GER,1,"Estadio Ciudad de Málaga, Málaga (ESP)",2006-06-28,1174,discus-throw,throws,female,senior,discus-throw,field,65.54,ESP,38.0,2006
1508,65.54,,Nadine MÜLLER,1985-11-21,GER,1q1,"DS, Daegu (KOR)",2011-08-27,1174,discus-throw,throws,female,senior,discus-throw,field,65.54,KOR,25.0,2011
1513,65.53,,Beatrice FAUMUINA,1974-10-23,NZL,1,Auckland (NZL),2003-02-08,1173,discus-throw,throws,female,senior,discus-throw,field,65.53,NZL,28.0,2003
1513,65.53,,Yarelis BARRIOS,1983-07-12,CUB,1,"Stade de France, Paris-St-Denis (FRA)",2010-07-16,1173,discus-throw,throws,female,senior,discus-throw,field,65.53,FRA,27.0,2010
1513,65.53,,Nadine MÜLLER,1985-11-21,GER,3,"National Stadium, Beijing (CHN)",2015-08-25,1173,discus-throw,throws,female,senior,discus-throw,field,65.53,CHN,29.0,2015
1516,65.52,,Yaimé PÉREZ,1991-05-29,CUB,1,Poznan (POL),2019-07-02,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,POL,28.0,2019
1516,65.52,,Anastasia KELESIDOU,1972-11-28,GRE,1,Patra (GRE),2001-07-22,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,GRE,28.0,2001
1516,65.52,,Suzy POWELL-ROOS,1976-09-03,USA,1,"Salinas, CA (USA)",2007-05-03,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,USA,30.0,2007
1516,65.52,,Ilke WYLUDDA,1969-03-28,GER,1,Linz (AUT),1994-07-04,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,AUT,25.0,1994
1516,65.52,,Larisa KOROTKEVICH,1967-01-03,EUN,4,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,ESP,25.0,1992
1516,65.52,,Margitta DROESE-PUFE,1952-09-10,GDR,1q1,"Lenin Stadium, Moskva (URS)",1980-07-31,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,URS,27.0,1980
1516,65.52,,Natalya SADOVA,1972-06-15,RUS,2,Rüdlingen (SUI),1997-08-17,1173,discus-throw,throws,female,senior,discus-throw,field,65.52,SUI,25.0,1997
1523,65.51,,Claudine VITA,1996-09-19,GER,1,"UNION-Stadion, Schönebeck (GER)",2023-06-02,1173,discus-throw,throws,female,senior,discus-throw,field,65.51,GER,26.0,2023
1523,65.51,,Melina ROBERT-MICHON,1979-07-18,FRA,1,"Eintracht-Stadion, Braunschweig (GER)",2014-06-21,1173,discus-throw,throws,female,senior,discus-throw,field,65.51,GER,34.0,2014
1523,65.51,,Ellina ZVEREVA,1960-11-16,BLR,1,Osaka (JPN),2000-05-13,1173,discus-throw,throws,female,senior,discus-throw,field,65.51,JPN,39.0,2000
1523,65.51,,Ellina ZVEREVA,1960-11-16,BLR,2,Lisboa (POR),1999-06-19,1173,discus-throw,throws,female,senior,discus-throw,field,65.51,POR,38.0,1999
1527,65.5,,Anastasia KELESIDOU,1972-11-28,GRE,3,"Commonwealth Stadium, Edmonton (CAN)",2001-08-11,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,CAN,28.0,2001
1527,65.5,,Ulla LUNDHOLM,1957-01-21,FIN,1,Kuortane (FIN),1984-06-23,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,FIN,27.0,1984
1527,65.5,,Irina IVANNIKOVA,1950-02-25,URS,1,Leningrad (URS),1982-06-17,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,URS,32.0,1982
1527,65.5,,Mariya VERGOVA,1950-11-03,BUL,2,Zürich (SUI),1975-08-20,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,SUI,24.0,1975
1527,65.5,,Svetla MITKOVA-SINIRTAS,1964-06-17,BUL,2,Sofia (BUL),1988-09-04,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,BUL,24.0,1988
1527,65.5,,Vladimíra MALÁTOVÁ-RACKOVÁ,1967-05-15,CZE,1,Kladno (CZE),2001-06-28,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,CZE,34.0,2001
1527,65.5,,Sandra PERKOVIĆ,1990-06-21,CRO,2,"Hayward Field, Eugene, OR (USA)",2022-05-27,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,USA,31.0,2022
1527,65.5,,Valarie ALLMAN,1995-02-23,USA,1,"CVEATC, Chula Vista, CA (USA)",2021-05-02,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,USA,26.0,2021
1527,65.5,,Maritza MARTEN,1963-08-16,CUB,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",1988-06-24,1173,discus-throw,throws,female,senior,discus-throw,field,65.5,SUI,24.0,1988
1536,65.49,,Melina ROBERT-MICHON,1979-07-18,FRA,1,"Stade des Grands Pêchers, Montreuil (FRA)",2023-05-31,1173,discus-throw,throws,female,senior,discus-throw,field,65.49,FRA,43.0,2023
1536,65.49,,Nicoleta GRASU,1971-09-11,ROU,1,Bucureşti (ROU),1999-03-04,1173,discus-throw,throws,female,senior,discus-throw,field,65.49,ROU,27.0,1999
1536,65.49,,Nicoleta GRASU,1971-09-11,ROU,1,Bucureşti (ROU),1999-03-02,1173,discus-throw,throws,female,senior,discus-throw,field,65.49,ROU,27.0,1999
1536,65.49,,Gia LEWIS-SMALLWOOD,1979-04-01,USA,1,"Tucson, AZ (USA)",2013-05-18,1173,discus-throw,throws,female,senior,discus-throw,field,65.49,USA,34.0,2013
1540,65.48,,Yaimé PÉREZ,1991-05-29,CUB,1,La Habana (CUB),2019-02-23,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,CUB,27.0,2019
1540,65.48,,Suzy POWELL-ROOS,1976-09-03,USA,1,"Fresno, CA (USA)",2002-04-06,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,USA,25.0,2002
1540,65.48,,Franka DIETZSCH,1968-01-22,GER,4,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,USA,28.0,1996
1540,65.48,,Sabine ENGEL,1954-04-21,GDR,1,Halle (GER),1978-05-21,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,GER,24.0,1978
1540,65.48,,Faina MELNIK,1945-06-09,URS,1,Augsburg (GER),1972-06-24,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,GER,27.0,1972
1540,65.48,,Ilke WYLUDDA,1969-03-28,GER,1,"Charlotte, NC (USA)",1996-07-21,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,USA,27.0,1996
1540,65.48,,Svetlana MOTUTSENKO,1954-12-25,URS,1,Vilnius (LTU),1985-07-07,1172,discus-throw,throws,female,senior,discus-throw,field,65.48,LTU,30.0,1985
1547,65.47,,Dani STEVENS,1988-05-26,AUS,2,"Stadio Olimpico, Roma (ITA)",2015-06-04,1172,discus-throw,throws,female,senior,discus-throw,field,65.47,ITA,27.0,2015
1547,65.47,,Franka DIETZSCH,1968-01-22,GER,1,Trikala (GRE),2003-06-24,1172,discus-throw,throws,female,senior,discus-throw,field,65.47,GRE,35.0,2003
1547,65.47,,Shanice CRAFT,1993-05-15,GER,7,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-22,1172,discus-throw,throws,female,senior,discus-throw,field,65.47,HUN,30.0,2023
1550,65.46,,Olga CHERNYAVSKAYA,1963-09-17,URS,3,"Seattle, WA (USA)",1990-07-22,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,USA,26.0,1990
1550,65.46,,Laulauga TAUSAGA,1998-05-22,USA,2,"Hayward Field, Eugene, OR (USA)",2023-07-09,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,USA,25.0,2023
1550,65.46,,Denia CABALLERO,1990-01-13,CUB,1,"FBK Stadium, Hengelo (NED)",2015-05-24,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,NED,25.0,2015
1550,65.46,,Evelin JAHL,1956-03-28,GDR,1,Karl Marx Stadt (GDR),1976-08-06,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,GDR,20.0,1976
1550,65.46,,Yaimé PÉREZ,1991-05-29,CUB,4,"National Stadium, Beijing (CHN)",2015-08-25,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,CHN,24.0,2015
1550,65.46,,Rachel DINCOFF,1993-12-24,USA,1,"Millican Field at Throw Town, Ramona, OK (USA)",2022-06-12,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,USA,28.0,2022
1550,65.46,,Natalya GORBACHOVA,1947-07-24,URS,2,Moskva (URS),1977-07-28,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,URS,30.0,1977
1550,65.46,,Svetla BOZHKOVA,1951-03-13,BUL,1,Sollentuna (SWE),1983-06-14,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,SWE,32.0,1983
1550,65.46,,Natalya SADOVA,1972-06-15,RUS,1,Kazan (RUS),2008-07-20,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,RUS,36.0,2008
1550,65.46,,Gabriele REINSCH,1963-09-23,GDR,4,Leipzig (GER),1987-05-29,1172,discus-throw,throws,female,senior,discus-throw,field,65.46,GER,23.0,1987
1560,65.45,,Svetla BOZHKOVA,1951-03-13,BUL,2,Bucureşti (ROU),1983-05-15,1172,discus-throw,throws,female,senior,discus-throw,field,65.45,ROU,32.0,1983
1560,65.45,,Bin FENG,1994-04-03,CHN,1,Brest (BLR),2019-04-27,1172,discus-throw,throws,female,senior,discus-throw,field,65.45,BLR,25.0,2019
1560,65.45,,Alida VAN DAALEN,2002-04-12,NED,1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2025-05-03,1172,discus-throw,throws,female,senior,discus-throw,field,65.45,USA,23.0,2025
1563,65.44,,Aimin SONG,1978-03-15,CHN,2,Jinan (CHN),2009-10-22,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,CHN,31.0,2009
1563,65.44,,Beatrice FAUMUINA,1974-10-23,NZL,1,Sydney (AUS),1998-02-28,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,AUS,23.0,1998
1563,65.44,,Yarelis BARRIOS,1983-07-12,CUB,2,"Stade Louis II, Monaco (MON)",2011-07-22,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,MON,28.0,2011
1563,65.44,,Dani STEVENS,1988-05-26,AUS,1,"Olympiastadion, Berlin (GER)",2009-08-21,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,GER,21.0,2009
1563,65.44,,Galina SAVINKOVA,1953-07-15,URS,3,Moskva (URS),1984-07-19,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,URS,31.0,1984
1563,65.44,,Olena ANTONOVA,1972-06-16,UKR,1,Gavá (ESP),1998-05-24,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,ESP,25.0,1998
1563,65.44,,Věra POSPÍŠILOVÁ-CECHLOVÁ,1978-11-19,CZE,1,Salon-de-Provence (FRA),2006-05-25,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,FRA,27.0,2006
1563,65.44,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Praha (TCH),1983-09-03,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,TCH,29.0,1983
1563,65.44,,Gabriele REINSCH,1963-09-23,GDR,4,Dresden (GER),1986-08-16,1172,discus-throw,throws,female,senior,discus-throw,field,65.44,GER,22.0,1986
1572,65.43,,Beatrice FAUMUINA,1974-10-23,NZL,3,Bratislava (SVK),1998-06-09,1172,discus-throw,throws,female,senior,discus-throw,field,65.43,SVK,23.0,1998
1573,65.42,,Franka DIETZSCH,1968-01-22,GDR,4,Neubrandenburg (GDR),1989-07-23,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,GDR,21.0,1989
1573,65.42,,Irina YATCHENKO,1965-10-31,BLR,1,Nice (FRA),2000-07-08,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,FRA,34.0,2000
1573,65.42,,Nadezhda KUGAYEVSKIKH,1960-04-19,URS,3,Donetsk (URS),1984-09-08,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,URS,24.0,1984
1573,65.42,,Faina MELNIK,1945-06-09,URS,1,Moskva (URS),1972-05-31,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,URS,26.0,1972
1573,65.42,,Margitta DROESE-PUFE,1952-09-10,GDR,1,Berlin (GER),1977-06-16,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,GER,24.0,1977
1573,65.42,,Tatyana LESOVAYA,1956-04-24,URS,2,Leselidze (URS),1983-05-22,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,URS,27.0,1983
1573,65.42,,Yang CHEN,1991-07-10,CHN,1,Guiyang (CHN),2018-06-15,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,CHN,26.0,2018
1573,65.42,,Ailan XIN,1965-02-23,CHN,,Beijing (CHN),1988-04-30,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,CHN,23.0,1988
1573,65.42,,Astrid KUMBERNUSS,1970-02-05,GDR,1,Schwechat (AUT),1990-06-03,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,AUT,20.0,1990
