Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
10510,74.98,,Igor VINICHENKO,1984-04-11,RUS,3,"Adler, Sochi (RUS)",2010-02-25,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,RUS,25.0,2010
10510,74.98,,Mikhayil POPEL,1966-05-25,BLR,5,Staiki (BLR),1995-05-19,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,BLR,29.0,1995
10510,74.98,,Tore GUSTAFSSON,1962-02-11,SWE,5,Nice (FRA),1990-07-10,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,FRA,28.0,1990
10510,74.98,,Quentin BIGOT,1992-12-01,FRA,3,London (GBR),2018-07-15,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,GBR,25.0,2018
10510,74.98,,Serghei MARGHIEV,1992-11-06,MDA,3,"Taipei Municipal Stadium, Taipei City (TPE)",2017-08-24,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,TPE,24.0,2017
10510,74.98,,Nick MILLER,1993-05-01,GBR,1,Birmingham (GBR),2017-07-02,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,GBR,24.0,2017
10510,74.98,,Diego DEL REAL,1994-03-06,MEX,1,"Torrance, CA (USA)",2017-04-13,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,USA,23.0,2017
10510,74.98,,Vyacheslav KOROVIN,1962-09-08,URS,3,Lvov (URS),1986-08-09,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,URS,23.0,1986
10510,74.98,,Wagner José Alberto DOMINGOS,1983-03-26,BRA,1,Brežice (SLO),2016-04-23,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,SLO,33.0,2016
10510,74.98,,Gabriel KEHR,1996-09-03,CHI,1,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-08,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,PER,22.0,2019
10510,74.98,,Taylor CAMPBELL,1996-06-30,GBR,1,"Loughborough University Track, Loughborough (GBR)",2020-03-07,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,GBR,23.0,2020
10510,74.98,,Christos FRANTZESKAKIS,2000-04-26,GRE,2,"Mestský Stadion Sletište, Kladno (CZE)",2021-06-15,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,CZE,21.0,2021
10510,74.98,,Michail ANASTASAKIS,1994-12-03,GRE,1,Patra (GRE),2016-06-18,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,GRE,21.0,2016
10510,74.98,,Patrik HÁJEK,1998-11-11,CZE,1,"Městský stadion Jana Železného, Mlada Boleslav (CZE)",2024-04-24,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,CZE,25.0,2024
10510,74.98,,Christos FRANTZESKAKIS,2000-04-26,GRE,2,"Štadión SNP, Banská Bystrica (SVK)",2023-07-20,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,SVK,23.0,2023
10510,74.98,,Michael JONES,1963-07-23,GBR,1,Crawley (GBR),2000-07-10,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,GBR,36.0,2000
10510,74.98,,Gabriel KEHR,1996-09-03,CHI,2,"Pista Atlética Mario Recordón, Santiago de Chile (CHI)",2025-05-04,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,CHI,28.0,2025
10510,74.98,,Alexandros PAPADIMITRIOU,1973-06-18,GRE,5,Nikiti (GRE),2009-07-24,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,GRE,36.0,2009
10510,74.98,,Dário MANSO,1982-07-01,POR,1,Lisboa (POR),2007-04-28,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,POR,24.0,2007
10510,74.98,,Sergey KIRMASOV,1970-03-25,RUS,q,Tula (RUS),2000-07-23,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.98,RUS,30.0,2000
10564,74.97,,Marco LINGUA,1978-06-04,ITA,1,Genève (SUI),2003-06-14,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,SUI,25.0,2003
10564,74.97,,Juan Ignacio CERRA,1976-10-16,ARG,1,Savona (ITA),2003-07-17,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,ITA,26.0,2003
10564,74.97,,Andrei VARANTSOU,1975-07-24,BLR,2,Minsk (BLR),2004-06-02,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,BLR,28.0,2004
10564,74.97,,Ali Mohamed AL ZENKAWI,1984-02-27,KUW,4,"Puskás Ferenc Stadion, Budapest (HUN)",2011-07-30,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,HUN,27.0,2011
10564,74.97,,Eivind HENRIKSEN,1990-09-14,NOR,2f1,Fränkisch-Crumbach (GER),2016-05-15,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,GER,25.0,2016
10564,74.97,,Wojciech NOWICKI,1989-02-22,POL,1,Białystok (POL),2014-05-03,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,POL,25.0,2014
10564,74.97,,Kibwé JOHNSON,1981-07-17,USA,1,"Hayward Field, Eugene, OR (USA)",2012-06-21,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,USA,30.0,2012
10564,74.97,,Nejc PLEŠKO,1992-10-09,SLO,1,Zagreb (CRO),2019-05-04,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,CRO,26.0,2019
10564,74.97,,Denis LUKYANOV,1989-07-14,RUS,3,Zhukovskiy (RUS),2017-06-16,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,RUS,27.0,2017
10564,74.97,,Zakhar MAKHROSENKA,1991-10-10,BLR,1,Minsk (BLR),2017-06-13,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,BLR,25.0,2017
10564,74.97,,Quentin BIGOT,1992-12-01,FRA,1f1,Niort (FRA),2016-10-09,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,FRA,23.0,2016
10564,74.97,,Serghei MARGHIEV,1992-11-06,MDA,6q2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-17,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,BRA,23.0,2016
10564,74.97,,Aleksey ZAGORNIY,1978-05-31,RUS,6,Osaka (JPN),2003-05-10,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,JPN,24.0,2003
10564,74.97,,Nicola VIZZONI,1973-11-04,ITA,2,Athina (GRE),1999-05-29,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,GRE,25.0,1999
10564,74.97,,Adrián ANNUS,1973-06-28,HUN,5,Pietersburg (RSA),2000-03-18,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,RSA,26.0,2000
10564,74.97,,Vítor COSTA,1974-05-28,POR,1,Lisboa (POR),2000-06-28,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,POR,26.0,2000
10564,74.97,,Alexandros POURSANIDIS,1993-01-23,CYP,1,"GPS Stadium, Nicosia (CYP)",2024-06-30,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,CYP,31.0,2024
10564,74.97,,Javier CIENFUEGOS,1990-07-15,ESP,1,Montijo (ESP),2020-07-25,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,ESP,30.0,2020
10564,74.97,,Conor MCCULLOUGH,1991-01-31,USA,6,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2021-05-22,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,USA,30.0,2021
10564,74.97,,Sergey KIRMASOV,1970-03-25,RUS,7,St-Denis (FRA),1999-07-03,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,FRA,29.0,1999
10564,74.97,,Christos FRANTZESKAKIS,2000-04-26,GRE,5f1,"Centro Nacional de Lançamentos, Leiria (POR)",2022-03-12,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,POR,21.0,2022
10564,74.97,,Tuomas SEPPÄNEN,1986-05-16,FIN,2f1,"Betty Heidler Arena, Fränkisch-Crumbach (GER)",2022-06-05,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,GER,36.0,2022
10564,74.97,,Lance DEAL,1961-08-21,USA,q,"Sacramento, CA (USA)",2000-07-20,1125.0,hammer-throw,throws,male,senior,hammer-throw,field,74.97,USA,38.0,2000
10587,74.96,,Péter BOTFA,1979-06-30,HUN,2,Tatabánya (HUN),2001-05-26,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,HUN,21.0,2001
10587,74.96,,Jochen SACHSE,1948-10-02,GDR,2,"Olympiastadion, München (GER)",1972-09-07,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,GER,23.0,1972
10587,74.96,,Valeriy KOCHERGA,1963-09-12,URS,2,Kiev (URS),1986-08-29,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,URS,22.0,1986
10587,74.96,,József VIDA,1963-01-09,HUN,2,Veszprém (HUN),1984-07-29,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,HUN,21.0,1984
10587,74.96,,Artem RUBANKO,1974-08-21,UKR,4,Kyiv (UKR),2001-07-02,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,UKR,26.0,2001
10587,74.96,,Vladimír MAŠKA,1973-02-06,CZE,1,Bílina (CZE),1999-06-12,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,CZE,26.0,1999
10587,74.96,,Péter BOTFA,1979-06-30,HUN,4,Szombathely (HUN),2000-06-04,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,HUN,20.0,2000
10587,74.96,,Giuliano ZANELLO,1963-05-22,ITA,1,Mereto di Tomba (ITA),1990-06-24,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,ITA,27.0,1990
10587,74.96,,Nicola VIZZONI,1973-11-04,ITA,5,Bari (ITA),1997-06-16,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,ITA,23.0,1997
10587,74.96,,Vladimir BYKOV,1970-04-29,RUS,3,Volgograd (RUS),1995-05-27,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,RUS,25.0,1995
10587,74.96,,Lech KOWALSKI,1961-01-17,POL,1,Mielec (POL),1994-05-29,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,POL,33.0,1994
10587,74.96,,Plamen MINEV,1965-04-28,BUL,5,Frankfurt (GER),1991-06-30,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,GER,26.0,1991
10587,74.96,,Andrey ABDUVALIYEV,1966-06-30,UZB,8q1,"Olympic Stadium, Athina (GRE)",1997-08-02,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,GRE,31.0,1997
10587,74.96,,Siarhei KALAMOYETS,1989-08-11,BLR,1,Minsk (BLR),2015-06-06,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,BLR,25.0,2015
10587,74.96,,Dmitriy SHAKO,1979-03-25,BLR,2,Grodno (BLR),2012-07-06,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,BLR,33.0,2012
10587,74.96,,James STEACY,1984-05-29,CAN,2f1,"Tucson, AZ (USA)",2012-05-17,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,USA,27.0,2012
10587,74.96,,Roberto JANET,1986-08-29,CUB,1,La Habana (CUB),2012-03-16,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,CUB,25.0,2012
10587,74.96,,Frédéric POUZY,1983-02-18,FRA,7,Halle (GER),2010-05-15,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,GER,27.0,2010
10587,74.96,,Nicola VIZZONI,1973-11-04,ITA,2,Hyderabad (IND),2007-10-15,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,IND,33.0,2007
10587,74.96,,Marco LINGUA,1978-06-04,ITA,1,Savona (ITA),2007-06-26,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,ITA,29.0,2007
10587,74.96,,Krisztián PARS,1982-02-18,HUN,1,Szombathely (HUN),2007-02-04,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,HUN,24.0,2007
10587,74.96,,Andras HAKLITS,1977-09-23,CRO,6q2,"Ullevi Stadium, Göteborg (SWE)",2006-08-09,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,SWE,28.0,2006
10587,74.96,,Donatas PLUNGE,1960-11-11,URS,2,Grudziadz (POL),1990-06-14,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,POL,29.0,1990
10587,74.96,,Valeriy RESHETNIKOV,1959-03-25,URS,4,Dnepropetrovsk (URS),1988-07-16,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,URS,29.0,1988
10587,74.96,,Viktor APOSTOLOV,1962-10-01,BUL,1,Sofia (BUL),1989-06-24,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,BUL,26.0,1989
10587,74.96,,Andrey ROMANOV,1994-09-19,RUS,4,Cheboksary (RUS),2019-07-26,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,RUS,24.0,2019
10587,74.96,,Nick MILLER,1993-05-01,GBR,3,Nikiti (GRE),2018-06-20,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,GRE,25.0,2018
10587,74.96,,Eivind HENRIKSEN,1990-09-14,NOR,6,Halle (GER),2018-05-26,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,GER,27.0,2018
10587,74.96,,Igor NIKULIN,1960-08-14,RUS,5,Moskva (RUS),1995-06-18,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,RUS,34.0,1995
10587,74.96,,David SÖDERBERG,1979-08-11,FIN,2,Mänttä-Vilppula (FIN),2013-07-02,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,FIN,33.0,2013
10587,74.96,,Matija GREGURIĆ,1996-09-17,CRO,9f1,"GPS Stadium, Nicosia (CYP)",2025-03-16,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,CYP,28.0,2025
10587,74.96,,Humberto MANSILLA,1996-05-22,CHI,1,Temuco (CHI),2020-03-14,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,CHI,23.0,2020
10587,74.96,,Hassan Mohamed MAHMOUD,1984-02-10,EGY,2,Mersin (TUR),2013-06-28,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,TUR,29.0,2013
10587,74.96,,Vitaliy ALISEVICH,1967-03-10,BLR,3,Minsk (BLR),1998-05-04,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,BLR,31.0,1998
10587,74.96,,Jan BIELECKI,1971-02-20,DEN,1,Randers (DEN),2002-08-17,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,DEN,31.0,2002
10587,74.96,,Krisztián PARS,1982-02-18,HUN,4,Nyíregyháza (HUN),2003-08-02,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,HUN,21.0,2003
10587,74.96,,Aleksandr KRASKO,1972-04-07,BLR,6,Catania (ITA),1997-08-26,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,ITA,25.0,1997
10587,74.96,,Christos FRANTZESKAKIS,2000-04-26,GRE,3f1,"Centro Nacional de Lançamentos, Leiria (POR)",2024-03-09,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,POR,23.0,2024
10587,74.96,,Zakhar MAKHROSENKA,1991-10-10,BLR,2,"RTSOP, Minsk (BLR)",2020-02-20,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.96,BLR,28.0,2020
10626,74.95,,Artem RUBANKO,1974-08-21,UKR,2,Yalta (UKR),2008-06-06,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,UKR,33.0,2008
10626,74.95,,Roberto JANET,1986-08-29,CUB,1,La Habana (CUB),2009-06-12,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,CUB,22.0,2009
10626,74.95,,Marcus KAHLMEYER,1982-01-20,GER,1,Braunschweig (GER),2007-06-30,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,GER,25.0,2007
10626,74.95,,Lukáš MELICH,1980-09-16,CZE,3,Vila Real de Santo António (POR),2008-05-25,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,POR,27.0,2008
10626,74.95,,Ireneusz GOLDA,1955-01-23,POL,2,Białystok (POL),1983-09-03,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,POL,28.0,1983
10626,74.95,,Nicola VIZZONI,1973-11-04,ITA,1,Ascoli (ITA),2004-07-30,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,ITA,30.0,2004
10626,74.95,,Morgan SHIGO,1996-02-01,USA,1,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-04-03,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,USA,25.0,2021
10626,74.95,,Hilmar Örn JÓNSSON,1996-05-06,ISL,2,"Selfossvöllur, Selfoss (ISL)",2022-05-28,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,ISL,26.0,2022
10626,74.95,,Adam KELLY,1997-07-06,EST,1,"TTÜ staadion, Tallinn (EST)",2022-06-13,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,EST,24.0,2022
10626,74.95,,Alfred G. KRUGER,1979-02-18,USA,1,"Eugene, OR (USA)",2006-08-08,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,USA,27.0,2006
10626,74.95,,Jan BIELECKI,1971-02-20,DEN,1,St-Etienne (FRA),2001-05-06,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,FRA,30.0,2001
10626,74.95,,Loris PAOLUZZI,1974-05-14,ITA,10q,Nice (FRA),2000-07-07,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,FRA,26.0,2000
10626,74.95,,Zoltán FÁBIÁN,1969-04-22,HUN,1,Veszprém (HUN),1998-04-30,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,HUN,29.0,1998
10626,74.95,,Diego DEL REAL,1994-03-06,MEX,1,Barranquilla (COL),2018-07-31,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,COL,24.0,2018
10626,74.95,,Andras HAKLITS,1977-09-23,CRO,1,"Auburn, AL (USA)",2007-03-24,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,USA,29.0,2007
10626,74.95,,Valeri SVYATOKHA,1981-07-20,BLR,2,Minsk (BLR),2011-06-22,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,BLR,29.0,2011
10626,74.95,,Kibwé JOHNSON,1981-07-17,USA,8,"Olympic Stadium, London (GBR)",2012-08-05,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,GBR,31.0,2012
10626,74.95,,Reinier MEJÍAS,1990-09-22,CUB,1,La Habana (CUB),2013-03-17,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,CUB,22.0,2013
10626,74.95,,Denis LUKYANOV,1989-07-14,RUS,2,Yerino (RUS),2014-07-09,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,RUS,25.0,2014
10626,74.95,,Pavel BAREISHA,1991-02-16,BLR,1,Brest (BLR),2016-04-29,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,BLR,25.0,2016
10626,74.95,,David SÖDERBERG,1979-08-11,FIN,1,Lappeenranta (FIN),2016-08-27,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,FIN,37.0,2016
10626,74.95,,Nicola VIZZONI,1973-11-04,ITA,2,Padova (ITA),2006-09-01,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.95,ITA,32.0,2006
10648,74.94,,Mika LAAKSONEN,1968-03-21,FIN,3,Tampere (FIN),1996-08-20,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,FIN,28.0,1996
10648,74.94,,Lasse AKSELIN,1968-04-20,FIN,2,Parkano (FIN),1992-06-14,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,FIN,24.0,1992
10648,74.94,,Marco LINGUA,1978-06-04,ITA,1,Santhià (ITA),2016-10-15,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,ITA,38.0,2016
10648,74.94,,Alfred G. KRUGER,1979-02-18,USA,3,Lapua (FIN),2005-07-30,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,FIN,26.0,2005
10648,74.94,,Aleksey ZAGORNIY,1978-05-31,RUS,5,Staiki (BLR),1998-06-20,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,BLR,20.0,1998
10648,74.94,,Sergey KIRMASOV,1970-03-25,RUS,5,Tula (RUS),1999-07-31,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,RUS,29.0,1999
10648,74.94,,Sergey KIRMASOV,1970-03-25,RUS,3,"Adler, Sochi (RUS)",2001-02-24,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,RUS,30.0,2001
10648,74.94,,Jan BIELECKI,1971-02-20,DEN,1,Lyon (FRA),2002-05-05,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,FRA,31.0,2002
10648,74.94,,Holger KLOSE,1972-12-05,GER,1,Hagen (GER),2003-07-13,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,GER,30.0,2003
10648,74.94,,Stuart RENDELL,1972-06-30,AUS,1,Canberra (AUS),2004-02-07,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,AUS,31.0,2004
10648,74.94,,Jörn HÜBNER,1968-01-22,GDR,2,Erfurt (GER),1990-06-07,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,GER,22.0,1990
10648,74.94,,Roberto JANET,1986-08-29,CUB,2,La Habana (CUB),2013-03-17,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,CUB,26.0,2013
10648,74.94,,Anatoliy POZDNYAKOV,1987-02-01,RUS,2,Cheboksary (RUS),2012-07-05,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,RUS,25.0,2012
10648,74.94,,Quentin BIGOT,1992-12-01,FRA,5,Montreuil-sous-Bois (FRA),2012-06-05,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,FRA,19.0,2012
10648,74.94,,Kristóf NÉMETH,1987-09-17,HUN,2,Szekszárd (HUN),2011-08-07,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,HUN,23.0,2011
10648,74.94,,Benjamin BORUSCHEWSKI,1980-04-23,GER,2,Braunschweig (GER),2010-07-18,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,GER,30.0,2010
10648,74.94,,Aleksey ZAGORNIY,1978-05-31,RUS,4,Szczecin (POL),2009-09-15,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,POL,31.0,2009
10648,74.94,,Alexandros PAPADIMITRIOU,1973-06-18,GRE,6f1,Mersin (TUR),2005-03-13,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,TUR,31.0,2005
10648,74.94,,Igor KUCHERENKO,1960-05-12,URS,2,Krasnodar (URS),1984-09-23,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,URS,24.0,1984
10648,74.94,,Harri HUHTALA,1952-08-13,FIN,10,"Neckarstadion, Stuttgart (GER)",1986-08-30,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,GER,34.0,1986
10648,74.94,,Benjaminas VILUCKIS,1961-03-20,URS,9,Leselidze (URS),1983-05-21,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,URS,22.0,1983
10648,74.94,,Yuriy PASTUKHOV,1961-03-12,URS,2,Kiev (URS),1982-06-26,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,URS,21.0,1982
10648,74.94,,Daniel HAUGH,1995-05-03,USA,3q1,"Hayward Field, Eugene, OR (USA)",2024-06-28,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,USA,29.0,2024
10648,74.94,,Gabriel KEHR,1996-09-03,CHI,1,Temuco (CHI),2019-09-14,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,CHI,23.0,2019
10648,74.94,,Bence HALÁSZ,1997-08-04,HUN,3,"Stadion Śląski, Chorzów (POL)",2018-08-22,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,POL,21.0,2018
10648,74.94,,Marcel LOMNICKÝ,1987-07-06,SVK,5,Halle (GER),2017-05-20,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,GER,29.0,2017
10648,74.94,,Pavel KRYVITSKI,1984-04-17,BLR,5,Minsk (BLR),2006-07-22,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,BLR,22.0,2006
10648,74.94,,Christoph SAHNER,1963-09-23,FRG,3,Kerkrade (NED),1990-06-06,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,NED,26.0,1990
10648,74.94,,Roland STEUK,1959-03-05,GDR,3,Lahti (FIN),1984-08-21,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.94,FIN,25.0,1984
10677,74.93,,Bence HALÁSZ,1997-08-04,HUN,1,"Ikarus BSE Sporttelep, Budapest (HUN)",2021-05-22,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,HUN,23.0,2021
10677,74.93,,Michail ANASTASAKIS,1994-12-03,GRE,1,Iraklio (GRE),2019-05-04,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,GRE,24.0,2019
10677,74.93,,Péter BOTFA,1979-06-30,HUN,4,Istanbul (TUR),2003-06-07,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,TUR,23.0,2003
10677,74.93,,Ashraf ELSEIFY,1995-02-20,QAT,5,Karlstad (SWE),2015-07-22,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,SWE,20.0,2015
10677,74.93,,Michail ANASTASAKIS,1994-12-03,GRE,2,Stara Zagora (BUL),2018-07-20,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,BUL,23.0,2018
10677,74.93,,David SÖDERBERG,1979-08-11,FIN,1,Eskilstuna (SWE),2010-06-08,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,SWE,30.0,2010
10677,74.93,,Kevin MCMAHON,1972-05-26,USA,3,"Provo, UT (USA)",2008-05-24,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,USA,36.0,2008
10677,74.93,,Mykhaylo KOKHAN,2001-01-22,UKR,5,"Stade Charléty, Paris (FRA)",2022-06-18,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,FRA,21.0,2022
10677,74.93,,Pedro José MARTÍN,1992-08-12,ESP,1,Coslada (ESP),2021-06-19,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,ESP,28.0,2021
10677,74.93,,Konstantinos ZALTOS,2000-02-05,GRE,1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-12,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,USA,23.0,2023
10677,74.93,,Denis LUKYANOV,1989-07-14,RUS,2,Yerino (RUS),2013-06-02,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,RUS,23.0,2013
10677,74.93,,Vadim KHERSONTSEV,1974-07-08,RUS,5,Bydgoszcz (POL),2004-06-05,1124.0,hammer-throw,throws,male,senior,hammer-throw,field,74.93,POL,29.0,2004
